MZUEUQRT;MZ;UEU;QRT;estq_max_01;estq_max_02;estq_max_03;estq_max_04;estq_max_05;estq_max_06;estq_max_07;estq_max_08;estq_max_09;estq_max_10;estq_max_11;estq_max_12;estq_max_13;estq_max_14;estq_max_15;estq_max_16
3144123;3.0;144.0;123.0;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214;922.1214
3144127;3.0;144.0;127.0;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406;1898.9406
3144129;3.0;144.0;129.0;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041;2485.7041
3144131;3.0;144.0;131.0;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374;4793.7374
3144133;3.0;144.0;133.0;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724;2384.1724
3144135;3.0;144.0;135.0;2463.2797;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297;2407.4297
3144137;3.0;144.0;137.0;3752.9794;3752.9794;3752.9794;3752.9794;3499.4694;3499.4694;3499.4694;3499.4694;3499.4694;3499.4694;3499.4694;3499.4694;3499.4694;3499.4694;3499.4694;3499.4694
3144139;3.0;144.0;139.0;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245;415.6245
3144141;3.0;144.0;141.0;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491
3144143;3.0;144.0;143.0;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317;835.1317
3144145;3.0;144.0;145.0;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664;827.3664
3144147;3.0;144.0;147.0;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491;831.2491
3146001;3.0;146.0;1.0;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866;6414.5866
3146003;3.0;146.0;3.0;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064;7197.0064
3146005;3.0;146.0;5.0;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212;10238.212
3146007;3.0;146.0;7.0;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881;14895.5881
3146009;3.0;146.0;9.0;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221;3740.5221
3146011;3.0;146.0;11.0;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985;3817.5985
3146013;3.0;146.0;13.0;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675;7147.1675
3146015;3.0;146.0;15.0;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535;3823.0535
3146017;3.0;146.0;17.0;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315;6643.0315
3146019;3.0;146.0;19.0;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413;5790.1413
3146021;3.0;146.0;21.0;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584;6054.6584
3146023;3.0;146.0;23.0;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289;5038.289
3146027;3.0;146.0;27.0;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234;5139.0234
3146029;3.0;146.0;29.0;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296;2556.9296
3146031;3.0;146.0;31.0;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201;1178.201
3146033;3.0;146.0;33.0;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402;1773.5402
3146035;3.0;146.0;35.0;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962;5448.6962
3146037;3.0;146.0;37.0;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533;5720.9533
3146039;3.0;146.0;39.0;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155;4964.4155
3146041;3.0;146.0;41.0;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786;2010.6786
3146043;3.0;146.0;43.0;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988;3565.1988
3146045;3.0;146.0;45.0;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323;4486.4323
3146047;3.0;146.0;47.0;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326;5843.4326
3146049;3.0;146.0;49.0;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028;5841.3028
3146051;3.0;146.0;51.0;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311;2862.5311
3146053;3.0;146.0;53.0;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626;1180.2626
3146055;3.0;146.0;55.0;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707;5796.9707
3146057;3.0;146.0;57.0;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925;4755.5925
3146059;3.0;146.0;59.0;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745;3567.4745
3146061;3.0;146.0;61.0;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375;10115.9375
3146063;3.0;146.0;63.0;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801;6488.9801
3146065;3.0;146.0;65.0;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311;4450.6311
3146067;3.0;146.0;67.0;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177;11811.6177
3146069;3.0;146.0;69.0;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368;12131.1368
3146071;3.0;146.0;71.0;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332;5284.9332
3146073;3.0;146.0;73.0;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571;7578.9571
3146075;3.0;146.0;75.0;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748;4488.748
3146077;3.0;146.0;77.0;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213;4208.4213
3146079;3.0;146.0;79.0;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153;4532.3153
4002001;4.0;2.0;1.0;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867;135554.1867
4002005;4.0;2.0;5.0;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5;6825.5
4002007;4.0;2.0;7.0;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333
4002009;4.0;2.0;9.0;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667;3640.2667
4002011;4.0;2.0;11.0;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333;4550.3333
4002013;4.0;2.0;13.0;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933;1361.6933
4002017;4.0;2.0;17.0;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025;3778.025
4002021;4.0;2.0;21.0;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932;696.3932
4002023;4.0;2.0;23.0;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014;724.2014
4002027;4.0;2.0;27.0;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28;2435.28
4002029;4.0;2.0;29.0;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667;9334.2667
4002031;4.0;2.0;31.0;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3;12855.3
4002033;4.0;2.0;33.0;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752;2925.3752
4002035;4.0;2.0;35.0;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853;2833.4853
4002037;4.0;2.0;37.0;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74;2947.74
4002039;4.0;2.0;39.0;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077;1332.6077
4002041;4.0;2.0;41.0;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389;2659.3389
4002043;4.0;2.0;43.0;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055;1666.2055
4002045;4.0;2.0;45.0;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177;2089.6177
4002047;4.0;2.0;47.0;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796;1812.8796
4002049;4.0;2.0;49.0;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867;12644.0867
4002051;4.0;2.0;51.0;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083;2168.083
4002053;4.0;2.0;53.0;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12;10398.12
4002055;4.0;2.0;55.0;193.815;193.815;193.815;193.815;193.815;193.815;193.815;193.815;193.815;193.815;193.815;193.815;193.815;193.815;193.815;193.815
4002057;4.0;2.0;57.0;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372;1802.8372
4002059;4.0;2.0;59.0;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754;3150.5754
4002063;4.0;2.0;63.0;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667;9100.6667
4002065;4.0;2.0;65.0;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08;13575.08
4002067;4.0;2.0;67.0;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667;2275.1667
4002069;4.0;2.0;69.0;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161;1144.4161
4002073;4.0;2.0;73.0;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667;15926.1667
4002075;4.0;2.0;75.0;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301;1274.0301
4002077;4.0;2.0;77.0;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063;313.3063
4002079;4.0;2.0;79.0;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668;989.2668
4002081;4.0;2.0;81.0;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756;2469.4756
4002083;4.0;2.0;83.0;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223;1230.4223
4002085;4.0;2.0;85.0;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217;1036.7217
4002087;4.0;2.0;87.0;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098;3979.5098
4002089;4.0;2.0;89.0;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123;2103.4123
4002091;4.0;2.0;91.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4002093;4.0;2.0;93.0;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814;1739.0814
4002095;4.0;2.0;95.0;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018;2020.3018
4002097;4.0;2.0;97.0;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947;562.2947
4002099;4.0;2.0;99.0;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333;55927.7333
4002101;4.0;2.0;101.0;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82;52073.82
4002103;4.0;2.0;103.0;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233;25905.0233
4004001;4.0;4.0;1.0;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688;1451.4688
4004003;4.0;4.0;3.0;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788;40103.3788
4004005;4.0;4.0;5.0;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396;39047.5396
4004007;4.0;4.0;7.0;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468;5013.468
4004009;4.0;4.0;9.0;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8;15969.8
4004011;4.0;4.0;11.0;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54;2509.54
4004013;4.0;4.0;13.0;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744;2991.9744
4004015;4.0;4.0;15.0;2483.3612;2483.3612;2483.3612;2483.3612;2483.3612;2483.3612;2483.3612;2483.3612;2483.3612;2366.1012;2366.1012;2366.1012;2366.1012;2366.1012;2366.1012;2366.1012
4004017;4.0;4.0;17.0;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481;2487.0481
4004019;4.0;4.0;19.0;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534;3488.4534
4004021;4.0;4.0;21.0;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724;3884.724
4004023;4.0;4.0;23.0;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66;3419.66
4004025;4.0;4.0;25.0;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258;4059.9258
4004027;4.0;4.0;27.0;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991;4206.6991
4004029;4.0;4.0;29.0;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608;14757.608
4004031;4.0;4.0;31.0;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402;1875.7402
4004033;4.0;4.0;33.0;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504;1565.5504
4004035;4.0;4.0;35.0;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445;2045.0445
4004037;4.0;4.0;37.0;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518;1966.518
4004039;4.0;4.0;39.0;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755;1055.0755
4004041;4.0;4.0;41.0;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092;1645.5092
4004043;4.0;4.0;43.0;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428;44563.428
4004045;4.0;4.0;45.0;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688;38869.688
4004047;4.0;4.0;47.0;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26;13582.26
4004049;4.0;4.0;49.0;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964;13390.964
4004051;4.0;4.0;51.0;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232;8327.232
4004053;4.0;4.0;53.0;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759;2715.1759
4004055;4.0;4.0;55.0;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322;6863.6322
4004059;4.0;4.0;59.0;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461;3000.6461
4004061;4.0;4.0;61.0;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992;50975.992
4004063;4.0;4.0;63.0;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2;41065.2
4004065;4.0;4.0;65.0;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854;1549.3854
